Conceito Médio de Graduação;Conceito Médio de Mestrado;Conceito Médio do doutorado;DOC. EXERCÍCIO;Cotitular_Sistema_S;Cotitular_Unidades_Centros_Pesquisa;Cotitular_Orgao_Publico;Cotitular_Pessoa_Fisica;Cotitular_Empresa_Parc_Estrangeiro;Cotitular_Entidade_Privada;Cotitular_Empresa_Pública_SEM;Cotitular_Empresa_Privada;Cotitular_Agencia_Fomento;ÁREA DE CONHECIMENTO DE ORIGEM;Região;Houve TT?
3,2767;4,5349;4,7981;1952;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1126;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2767;4,5349;4,7981;1952;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2767;4,5349;4,7981;1952;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2767;4,5349;4,7981;1952;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,198;4,1326;2,9206;1875;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
#N/D;#N/D;#N/D;#N/D;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências da Saúde;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Sim;Não;Sim;Não;Não;Ciências Agrárias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências da Saúde;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Ciências Biológicas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Ciências da Saúde;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Ciências Agrárias;Sul;SIM
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2135;4,5283;4,7898;1989;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Ciências da Saúde;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,2501;4,4978;4,7709;2028;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Ciências Agrárias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências da Saúde;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,282;4,5619;4,7839;2076;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências da Saúde;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Sim;Não;Sim;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Ciências Agrárias;Sul;SIM
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Não;Não;Engenharias;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Exatas e da Terra;Sul;NÃO
#N/D;#N/D;#N/D;1764;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Engenharias;Sul;NÃO
3,3071;4,5528;4,7584;1780;Não;Não;Não;Não;Não;Não;Não;Não;Não;Ciências Sociais Aplicadas;Sul;NÃO
